char_freq_!,word_freq_remove,char_freq_$,capital_run_length_average,word_freq_your,word_freq_free,capital_run_length_longest,capital_run_length_total,word_freq_hp,word_freq_our,word_freq_money,word_freq_000,word_freq_you,word_freq_george,Class
0.0,0.0,0.0,2.95,0.0,0.0,7,59,0.0,0.0,0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,3.478,0.0,0.0,7,80,0.0,0.0,0.0,0.0,0.0,1.19,0
0.0,0.0,0.0,1.5,0.0,0.0,4,9,0.0,0.0,0.0,0.0,0.0,11.11,0
0.0,0.0,0.052,6.894,1.65,0.0,97,393,0.55,0.0,0.0,0.0,1.65,0.0,0
0.0,0.0,0.0,3.552,0.58,0.0,37,373,3.51,0.0,0.0,0.0,0.58,0.87,0
0.0,0.0,0.0,5.888,8.0,0.0,29,53,0.0,0.0,0.0,0.0,2.0,0.0,0
0.149,0.0,0.0,1.482,0.0,0.0,10,43,0.79,0.0,0.0,0.0,1.58,0.0,0
0.0,0.0,0.0,1.375,0.0,0.0,4,11,0.0,0.0,0.0,0.0,3.33,0.0,0
0.0,0.0,0.0,2.016,0.33,0.33,19,125,0.99,0.33,0.0,0.0,0.33,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.117,1.89,0.49,0.0,13,189,1.72,0.0,0.0,0.0,0.49,0.24,0
0.0,0.0,0.0,2.666,0.0,0.0,13,96,8.08,0.0,0.0,0.0,0.0,0.73,0
0.0,0.0,0.0,1.945,0.31,0.0,12,323,1.56,0.0,0.0,0.0,0.62,0.93,0
0.0,0.0,0.0,2.0,0.0,0.0,12,42,0.0,0.0,0.0,0.0,3.03,3.03,0
0.0,0.0,0.034,3.237,0.24,0.0,32,505,0.61,0.0,0.0,0.0,0.49,0.12,0
0.0,0.0,0.0,3.651,0.69,0.0,28,157,0.0,0.0,0.0,0.0,0.0,0.69,0
0.0,0.0,0.0,1.5,0.0,0.0,4,63,0.0,0.0,0.0,0.0,0.0,1.56,0
0.0,0.0,0.048,2.23,0.0,0.0,13,261,2.87,0.31,0.0,0.0,0.31,1.91,0
0.0,0.0,0.0,4.438,0.16,0.0,50,932,0.81,0.0,0.0,0.0,0.48,0.16,0
0.004,0.0,0.0,2.393,0.25,0.0,40,1795,0.0,0.0,0.0,0.0,0.11,0.0,0
0.0,0.0,0.0,1.3,6.66,0.0,3,13,0.0,0.0,0.0,0.0,3.33,0.0,0
0.014,0.0,0.0,2.35,0.06,0.0,46,3006,0.0,0.25,0.0,0.0,0.17,0.0,0
0.0,0.0,0.0,3.628,0.0,0.0,44,479,1.12,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,0.0,0.0,4,6,0.0,0.0,0.0,0.0,0.0,25.0,0
0.0,0.0,0.0,1.666,0.0,0.0,7,25,1.03,0.0,0.0,0.0,3.09,0.0,0
0.0,0.0,0.0,1.983,0.65,0.0,25,601,1.86,0.56,0.0,0.0,0.56,0.0,0
0.279,0.0,0.0,1.736,1.23,0.0,10,66,2.46,0.0,0.0,0.0,1.23,0.0,0
0.0,0.0,0.0,1.136,0.57,0.0,3,25,0.57,0.0,0.0,0.0,0.57,0.0,0
0.0,0.0,0.0,3.066,0.0,0.0,10,46,0.0,0.0,0.0,0.0,2.17,0.0,0
0.709,0.0,0.0,2.09,0.0,0.0,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.595,0.0,0.0,31,122,0.0,0.0,0.0,0.0,1.48,0.0,0
0.305,0.0,0.381,1.884,2.88,0.48,9,98,0.0,0.0,0.0,0.96,1.44,0.0,0
0.305,0.0,0.381,1.884,2.88,0.48,9,98,0.0,0.0,0.0,0.96,1.44,0.0,0
0.0,1.78,0.0,7.0,1.78,1.78,35,63,0.0,0.0,0.0,0.0,5.35,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,5.55,0.0,0
0.174,0.0,0.0,4.026,0.47,0.0,100,608,3.34,0.0,0.0,0.0,0.95,0.47,0
0.146,0.0,0.0,1.341,0.43,0.0,6,55,0.86,0.0,0.0,0.0,1.29,0.0,0
0.05,0.0,0.0,2.414,0.12,0.0,25,367,2.51,0.37,0.0,0.12,0.37,0.0,0
0.0,0.0,0.0,3.682,0.0,0.0,51,151,5.52,0.0,0.0,0.0,0.61,1.22,0
0.0,0.0,0.0,1.0,0.0,0.0,1,13,0.0,1.29,0.0,0.0,2.59,1.29,0
0.306,0.0,0.0,5.525,0.66,0.0,100,431,4.98,0.0,0.0,0.0,0.33,0.0,0
0.0,0.0,0.0,2.36,1.6,0.0,12,177,0.26,0.0,0.0,0.0,0.26,0.0,0
0.0,0.0,0.105,2.555,0.74,0.0,12,69,2.96,0.0,0.0,0.0,1.48,0.0,0
0.0,0.0,0.0,2.667,0.04,0.0,185,1763,0.04,0.04,0.0,0.0,0.09,0.0,0
0.0,0.0,0.0,2.666,0.0,0.0,4,16,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.06,0.0,0.0,8,68,0.0,0.82,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.428,0.0,0.0,5,80,0.0,0.18,0.0,0.0,1.49,0.0,0
0.089,0.0,0.0,2.204,0.0,0.0,10,97,0.0,0.0,0.0,0.0,0.57,0.0,0
0.193,0.0,0.0,1.181,0.25,0.0,4,104,0.0,0.25,0.0,0.0,1.51,0.0,0
0.0,0.0,0.0,2.037,0.0,0.0,18,913,0.4,0.1,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.578,0.0,0.0,4,30,0.0,1.38,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.196,1.53,0.0,5,67,0.0,0.0,0.0,0.0,2.3,0.0,0
0.0,0.0,0.087,4.23,1.35,0.0,24,110,0.67,0.0,0.0,0.0,0.67,0.0,0
0.0,0.0,0.095,1.688,0.0,0.0,11,103,0.0,0.0,0.0,0.0,0.7,0.0,0
0.0,0.0,0.0,3.157,0.0,0.0,11,60,9.09,0.0,0.0,0.0,0.0,2.27,0
0.0,0.0,0.0,2.425,0.0,0.0,23,114,0.0,0.0,0.0,0.0,1.48,0.0,0
0.0,0.0,0.034,3.302,0.24,0.0,41,535,0.62,0.0,0.0,0.0,0.49,0.12,0
0.0,0.0,0.033,2.816,0.16,0.08,32,628,0.49,0.0,0.0,0.0,0.32,0.08,0
0.0,0.0,0.0,1.533,0.0,0.0,5,23,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.017,2.829,0.18,0.06,47,815,0.63,0.0,0.0,0.0,0.25,0.06,0
0.0,0.49,0.0,5.61,0.0,0.0,42,331,3.48,0.0,0.0,0.0,0.0,0.49,0
0.0,0.49,0.0,5.61,0.0,0.0,42,331,3.48,0.0,0.0,0.0,0.0,0.49,0
0.0,0.0,0.0,1.5,0.0,0.0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.409,0.0,0.0,12,62,0.0,0.0,0.0,0.0,1.24,0.0,0
0.0,0.0,0.0,1.8,0.0,0.0,4,36,1.11,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.148,0.0,0.0,3,31,0.0,0.0,0.0,0.0,1.61,0.0,0
2.378,0.0,0.0,3.315,1.38,1.38,37,126,0.0,0.0,0.0,0.0,1.38,0.0,0
0.442,0.0,0.0,2.125,0.0,0.0,10,17,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.827,0.73,0.0,5,53,0.0,0.0,0.0,0.0,1.47,0.0,0
0.0,0.0,0.022,2.432,0.0,0.0,24,540,3.05,0.0,0.0,0.0,0.0,0.08,0
0.371,0.0,0.0,2.25,0.0,0.0,8,27,0.0,0.0,0.0,0.0,3.7,0.0,0
0.107,0.0,0.0,2.454,0.0,0.0,11,81,1.75,0.0,0.0,0.0,1.75,1.75,0
0.002,0.0,0.005,2.143,0.15,0.03,107,3168,0.0,0.09,0.0,0.07,0.13,0.0,0
1.086,0.0,0.0,1.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,7.14,0
0.0,0.0,0.0,1.909,2.27,0.0,5,42,0.0,0.0,0.0,0.0,1.13,0.0,0
0.0,0.0,0.0,1.379,0.0,0.0,4,40,0.0,1.47,0.0,0.0,0.73,1.47,0
0.0,0.0,0.0,1.769,0.0,0.0,8,23,0.0,0.0,0.0,0.0,4.83,0.0,0
0.0,0.0,0.0,1.266,1.31,0.0,3,19,1.31,0.0,0.0,0.0,5.26,0.0,0
0.0,0.0,0.0,3.475,0.0,0.0,7,139,0.0,0.0,0.0,0.0,0.0,0.72,0
0.0,0.0,0.0,1.955,0.44,0.0,13,133,1.76,0.44,0.0,0.0,1.32,0.88,0
0.955,0.0,0.0,1.5,0.0,0.0,5,24,0.0,1.75,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.766,0.0,0.0,4,53,0.47,0.0,0.0,0.0,0.0,0.0,0
0.558,0.0,0.0,2.0,0.0,0.0,7,28,0.0,0.0,0.0,0.0,4.34,0.0,0
0.0,0.0,0.0,1.8,0.0,0.0,5,9,0.0,0.0,0.0,0.0,0.0,16.66,0
0.0,0.0,0.0,1.631,0.9,0.0,8,31,0.0,0.9,0.0,0.0,1.8,0.0,0
0.355,0.0,0.0,2.666,0.0,0.0,12,64,2.77,0.0,0.0,0.0,4.16,1.38,0
0.0,0.0,0.0,1.375,0.0,0.0,5,55,0.96,0.96,0.0,0.0,1.93,0.0,0
0.0,0.0,0.0,2.068,0.11,0.0,11,395,0.11,0.22,0.0,0.0,0.44,0.0,0
0.0,0.0,0.0,2.319,1.62,0.0,12,167,0.27,0.0,0.0,0.0,0.27,0.0,0
0.0,0.0,0.0,4.228,0.0,0.0,53,148,2.22,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.141,0.0,0.0,9,212,0.18,0.0,0.0,0.0,0.0,0.0,0
0.787,0.0,0.0,1.875,0.0,0.0,7,15,0.0,0.0,0.0,0.0,4.34,0.0,0
0.0,0.0,0.0,1.652,0.0,0.0,8,38,0.0,0.0,0.0,0.0,0.0,0.0,0
0.689,0.0,0.0,1.3,0.0,0.0,4,13,0.0,4.16,0.0,0.0,4.16,0.0,0
0.0,0.0,0.0,1.863,0.0,0.0,5,41,0.0,1.43,0.0,0.0,1.43,0.0,0
0.196,0.0,0.0,3.16,0.77,0.0,10,79,0.0,0.77,0.77,0.0,1.55,0.77,0
0.0,0.0,0.0,1.529,1.53,0.0,4,26,0.0,3.07,0.0,0.0,0.0,0.0,0
0.113,0.0,0.265,2.285,2.64,0.0,16,208,0.29,0.29,0.0,0.0,1.76,0.29,0
0.0,0.0,0.0,2.062,0.0,0.0,8,33,0.0,0.0,0.0,0.0,1.72,0.0,0
0.0,0.0,0.0,2.777,0.0,0.0,14,25,14.28,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.24,0.0,0.0,6,67,1.85,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.036,1.632,0.0,0.0,11,307,0.26,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.567,0.0,0.0,6,428,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.304,0.0,0.0,10,53,3.29,0.0,0.0,0.0,0.0,0.0,0
0.386,0.0,0.0,1.6,0.0,0.0,4,16,0.0,0.0,0.0,0.0,0.0,0.0,0
0.078,0.0,0.0,2.552,0.0,0.0,16,171,3.41,0.0,0.0,0.0,0.0,0.48,0
0.0,0.0,0.011,2.45,0.0,0.0,25,566,3.54,0.17,0.0,0.08,0.0,0.0,0
0.0,0.0,0.0,2.032,0.0,0.0,10,63,2.25,0.0,0.0,0.0,0.0,0.0,0
0.473,0.0,0.0,2.454,0.0,0.0,15,27,0.0,0.0,0.0,0.0,2.56,0.0,0
0.376,0.0,0.0,2.31,0.0,0.0,15,67,0.0,0.0,0.0,0.0,2.02,0.0,0
0.186,0.0,0.0,1.25,0.0,0.0,4,25,0.0,1.06,0.0,0.0,4.25,1.06,0
0.0,0.0,0.0,1.969,1.09,0.0,16,65,1.09,0.54,0.0,0.0,2.18,0.0,0
0.0,0.0,0.0,2.409,0.0,0.0,11,53,0.0,0.0,0.0,0.0,2.19,2.19,0
0.68,0.0,0.0,2.9,4.16,0.0,18,29,0.0,0.0,0.0,0.0,0.0,0.0,0
0.181,0.0,0.0,4.5,0.0,0.0,34,153,0.0,0.0,0.0,0.0,1.12,0.0,0
0.0,0.0,0.0,1.3,0.0,0.0,4,13,0.0,0.0,0.0,0.0,0.0,0.0,0
0.366,0.0,0.0,2.0,0.0,0.0,15,28,0.0,0.0,0.0,0.0,3.77,0.0,0
0.114,0.0,0.0,1.8,0.0,0.0,17,36,0.0,0.0,0.0,0.0,3.24,0.0,0
0.129,0.0,0.0,2.895,0.39,0.0,16,249,3.14,0.78,0.0,0.0,0.39,1.18,0
0.062,0.0,0.046,2.007,1.08,0.21,32,1026,2.05,0.0,0.05,0.21,1.62,0.05,0
0.064,0.0,0.055,2.024,1.23,0.19,25,897,2.26,0.0,0.06,0.25,1.74,0.06,0
0.0,0.0,0.0,3.178,0.97,0.0,15,89,1.94,0.0,0.0,0.0,0.97,0.0,0
0.0,0.0,0.0,1.085,0.0,0.0,3,89,0.0,1.36,0.0,0.0,0.85,0.0,0
0.0,0.0,0.0,1.888,0.0,0.0,5,17,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,4.0,0.0,0.0,45,140,2.23,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,5.2,0.0,0.0,17,26,20.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.307,0.0,0.0,14,90,0.96,1.92,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.236,1.35,0.0,12,161,1.35,0.0,0.0,0.0,0.45,1.35,0
0.055,0.0,0.0,3.176,0.36,0.36,51,270,0.36,0.73,0.0,0.0,1.28,0.0,0
0.37,0.0,0.0,2.277,1.03,0.0,11,41,0.0,1.03,0.0,0.0,1.03,0.0,0
0.0,0.0,0.0,1.407,0.0,0.0,6,38,0.0,0.0,0.0,0.0,0.72,0.0,0
0.24,0.0,0.0,4.666,0.0,0.0,34,126,4.13,0.82,0.0,0.0,0.82,1.65,0
0.0,0.0,0.0,2.35,0.34,0.0,14,188,0.34,0.34,0.0,0.0,0.34,0.0,0
0.24,0.0,0.0,2.833,0.0,0.0,12,68,0.0,0.0,0.0,0.0,1.78,0.0,0
0.0,0.0,0.0,1.5,0.0,0.0,9,30,1.78,0.0,0.0,0.0,1.78,0.0,0
0.0,0.0,0.0,3.472,0.9,0.0,28,125,0.0,0.0,0.0,0.0,0.0,0.9,0
0.0,0.0,0.0,4.242,0.0,0.0,52,140,5.34,0.0,0.0,0.0,0.0,1.52,0
0.0,0.0,0.0,1.5,0.0,0.0,4,18,0.0,0.0,0.0,0.0,6.45,0.0,0
0.166,0.0,0.0,2.185,0.0,0.0,11,59,0.0,0.0,0.0,0.0,2.91,0.97,0
0.163,0.46,0.0,2.343,0.0,0.0,13,150,0.46,0.0,0.0,0.0,0.46,0.92,0
0.0,0.0,0.0,1.0,0.54,0.0,1,14,0.0,0.54,0.0,0.0,1.63,0.0,0
0.0,0.0,0.0,2.25,0.0,0.0,26,855,3.03,0.14,0.0,0.07,0.14,0.0,0
0.0,0.0,0.0,3.5,0.0,0.0,9,21,0.0,5.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.736,0.0,0.0,12,125,2.97,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,4.47,0.0,1,16,0.0,0.0,0.0,0.0,1.49,1.49,0
0.091,0.0,0.0,2.225,0.26,0.0,12,227,1.61,0.0,0.0,0.0,0.26,1.88,0
0.0,0.0,0.0,4.393,0.0,0.0,33,145,0.0,0.0,0.0,0.0,0.0,0.93,0
0.103,0.0,0.0,2.0,0.0,0.0,12,94,1.76,0.0,0.0,0.0,0.58,1.76,0
0.096,0.0,0.0,2.368,0.31,0.0,45,180,1.88,0.0,0.0,0.0,2.83,0.0,0
0.0,0.0,0.033,4.134,0.24,0.0,78,645,0.6,0.12,0.0,0.0,0.48,0.12,0
0.0,0.0,0.014,3.715,0.1,0.0,107,1386,0.49,0.0,0.0,0.0,0.21,0.05,0
0.216,0.0,0.0,2.166,0.0,0.0,6,39,0.0,0.0,0.0,0.0,0.0,0.0,0
0.061,0.0,0.0,1.903,1.87,0.0,13,118,0.75,0.0,0.0,0.0,1.12,1.87,0
0.0,0.0,0.0,2.351,0.0,0.0,12,127,2.2,0.0,0.0,0.0,0.0,1.47,0
0.0,0.0,0.0,1.125,2.06,0.0,2,18,0.0,0.0,0.0,0.0,1.37,1.37,0
0.203,0.0,0.0,2.222,1.12,0.0,20,40,0.0,0.0,0.0,0.0,1.12,1.12,0
0.0,0.0,0.0,2.125,4.34,0.0,6,17,8.69,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,0.0,0.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,3.583,4.02,0.57,31,129,0.0,0.0,0.0,0.0,2.87,0.0,0
0.0,0.0,0.0,3.574,0.24,0.0,75,336,0.24,0.0,0.0,0.0,1.23,0.0,0
0.564,0.0,0.0,1.818,0.0,0.0,9,20,0.0,0.0,0.0,0.0,0.0,0.0,0
0.097,0.0,0.0,2.3,0.0,0.0,18,69,0.0,0.0,0.0,0.0,1.47,0.0,0
0.0,0.0,0.0,1.41,0.0,0.0,5,79,0.0,0.0,0.0,0.0,0.68,0.0,0
0.389,0.0,0.0,1.26,0.0,0.0,3,29,0.0,0.0,0.0,0.0,1.94,0.0,0
0.231,0.0,0.0,1.761,0.0,0.0,17,37,0.0,0.0,0.0,0.0,2.66,0.0,0
0.0,0.0,0.0,1.09,0.79,0.0,3,24,0.0,0.0,0.0,0.0,2.38,0.0,0
0.0,0.0,0.0,1.071,0.0,0.0,2,15,0.0,0.0,0.0,0.0,5.2,1.04,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,2.21,0.0,0.0,11,42,2.56,1.28,0.0,0.0,1.28,1.28,0
0.0,0.0,0.0,1.777,2.54,0.0,11,64,1.69,0.0,0.0,0.0,0.0,1.69,0
0.0,0.0,0.0,1.611,1.51,0.0,5,29,0.0,0.0,0.0,0.0,0.0,1.51,0
0.0,0.0,0.0,1.275,0.0,0.0,3,37,0.48,0.48,0.0,0.0,4.39,0.48,0
0.0,0.0,0.036,3.167,0.25,0.0,32,491,0.64,0.0,0.0,0.0,0.51,0.12,0
0.0,0.0,0.022,3.995,0.16,0.0,55,807,0.5,0.0,0.0,0.0,0.33,0.08,0
0.0,0.0,0.0,2.375,2.67,0.0,23,38,0.0,0.0,0.0,0.0,3.57,0.0,0
0.0,0.24,0.0,1.801,0.24,0.0,13,227,1.24,0.0,0.0,0.0,0.86,0.49,0
0.0,0.0,0.0,1.833,0.0,0.0,12,77,3.75,0.75,0.0,0.0,1.5,2.25,0
0.0,0.0,0.057,2.409,0.0,0.1,23,571,3.5,0.0,0.0,0.21,0.0,0.0,0
0.0,0.0,0.0,2.283,1.22,0.0,13,169,1.22,0.0,0.0,0.0,0.61,3.06,0
0.27,0.0,0.0,1.5,0.0,0.0,4,30,0.0,0.0,0.0,0.0,1.56,0.0,0
0.211,0.0,0.0,1.38,1.33,0.0,4,29,4.0,0.0,0.0,0.0,1.33,0.0,0
0.0,0.0,0.0,6.526,0.0,0.0,83,248,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.574,0.0,0.0,4,74,3.6,0.0,0.0,0.0,0.51,0.0,0
0.0,0.0,0.0,2.292,0.0,0.0,12,94,1.78,0.0,0.0,0.0,0.89,0.0,0
0.0,0.0,0.0,2.714,0.0,0.0,22,133,0.78,0.0,0.0,0.0,0.78,0.0,0
0.19,0.0,0.0,1.857,0.0,0.0,4,26,1.29,0.0,0.0,0.0,1.29,0.0,0
0.0,0.0,0.0,1.826,1.75,0.0,13,42,0.0,0.0,0.0,0.0,1.75,3.5,0
0.0,0.0,0.0,2.035,2.73,0.0,13,57,0.0,0.0,0.0,0.0,1.36,2.73,0
0.798,0.87,0.159,18.454,0.0,2.63,136,203,0.0,0.87,0.0,0.0,2.63,0.0,0
0.0,0.0,0.0,18.0,1.4,0.0,200,378,0.0,0.0,0.0,0.0,1.4,0.7,0
0.0,0.3,0.0,1.703,0.3,0.0,12,155,0.75,0.0,0.0,0.0,0.75,0.3,0
0.866,0.41,0.103,5.052,2.29,0.41,214,485,0.0,1.25,1.04,0.2,3.96,0.0,0
0.0,0.0,0.0,3.787,0.0,0.0,28,375,0.0,0.0,0.0,0.0,0.0,0.32,0
0.0,0.0,0.0,1.785,0.0,0.0,6,25,0.0,0.0,0.0,0.0,3.92,5.88,0
0.0,0.0,0.0,1.461,0.0,0.0,5,19,0.0,0.0,0.0,0.0,4.87,7.31,0
0.0,0.0,0.0,1.3,0.0,0.0,5,26,0.0,0.0,0.0,0.0,4.44,8.88,0
0.0,0.0,0.0,1.82,0.0,0.0,18,304,0.98,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.562,0.0,0.0,5,25,0.0,0.0,0.0,0.0,2.94,5.88,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,9.09,9.09,0
0.0,0.0,0.0,1.285,0.0,0.0,2,9,0.0,0.0,0.0,0.0,7.69,7.69,0
0.0,0.0,0.0,1.0,0.0,0.0,1,10,0.0,0.0,0.0,0.0,5.55,5.55,0
0.0,0.0,0.0,1.285,0.0,0.0,2,9,0.0,0.0,0.0,0.0,7.69,7.69,0
0.0,0.0,0.0,4.533,0.0,0.0,21,68,1.4,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.285,0.0,0.0,2,9,0.0,0.0,0.0,0.0,7.69,7.69,0
0.0,0.0,0.0,2.093,0.0,0.0,11,90,2.56,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,4.062,0.0,0.0,28,195,0.0,0.0,0.0,0.0,0.0,0.64,0
0.0,0.0,0.0,1.285,0.0,1.26,5,18,0.0,1.26,0.0,0.0,2.53,1.26,0
0.207,0.0,0.0,10.409,0.51,0.0,343,635,0.25,0.0,0.0,0.0,1.02,0.0,0
0.0,0.0,0.0,5.857,0.0,0.0,18,41,12.5,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.297,0.0,0.0,17,193,3.84,0.0,0.0,0.0,0.76,0.38,0
0.0,0.0,0.0,5.888,8.0,0.0,29,53,0.0,0.0,0.0,0.0,2.0,0.0,0
0.0,0.0,0.0,3.552,0.58,0.0,37,373,3.51,0.0,0.0,0.0,0.58,0.87,0
0.0,0.0,0.0,5.888,8.0,0.0,29,53,0.0,0.0,0.0,0.0,2.0,0.0,0
0.149,0.0,0.0,1.482,0.0,0.0,10,43,0.79,0.0,0.0,0.0,1.58,0.0,0
0.0,0.0,0.0,1.375,0.0,0.0,4,11,0.0,0.0,0.0,0.0,3.33,0.0,0
0.0,0.0,0.0,2.016,0.33,0.33,19,125,0.99,0.33,0.0,0.0,0.33,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.3,6.66,0.0,3,13,0.0,0.0,0.0,0.0,3.33,0.0,0
0.0,0.0,0.0,2.604,0.68,0.0,13,250,2.38,0.0,0.0,0.0,1.36,0.68,0
0.0,0.0,0.0,2.0,0.0,0.0,5,16,0.0,4.54,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.428,0.0,0.0,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.097,0.0,0.0,13,86,2.8,0.0,0.0,0.0,0.0,1.86,0
0.74,0.0,0.0,1.625,0.0,0.0,6,13,0.0,0.0,0.0,0.0,4.16,0.0,0
0.0,0.0,0.0,1.58,2.4,0.0,8,128,0.0,0.0,0.0,0.0,4.27,0.53,0
0.0,0.0,0.053,2.662,0.0,0.0,22,418,2.79,0.13,0.0,0.41,0.0,0.0,0
0.176,0.0,0.0,1.758,0.0,0.0,7,51,4.0,0.0,0.0,0.0,0.0,0.0,0
0.278,0.0,0.0,1.736,1.23,0.0,10,66,2.46,0.0,0.0,0.0,1.23,0.0,0
0.0,0.0,0.0,1.166,0.0,3.7,2,7,0.0,0.0,0.0,0.0,3.7,0.0,0
0.031,0.0,0.0,1.564,0.7,0.0,21,194,0.17,0.0,0.17,0.0,1.94,0.88,0
0.0,0.0,0.0,1.75,0.0,0.0,3,14,0.0,0.0,0.0,0.0,3.33,0.0,0
0.0,0.0,0.0,4.06,0.0,0.0,51,1003,2.06,0.1,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.6,0.0,0.0,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0
0.167,0.0,0.0,1.894,0.85,0.17,22,216,1.53,0.17,0.0,0.0,1.19,0.0,0
0.0,0.0,0.0,1.613,0.0,0.0,11,71,0.0,0.0,0.0,0.0,1.32,0.88,0
0.0,0.0,0.0,1.142,0.0,0.0,2,8,0.0,0.0,0.0,0.0,9.52,0.0,0
0.0,0.0,0.16,9.31,0.0,0.0,235,1108,0.49,0.24,0.0,0.0,0.99,0.24,0
0.0,0.0,0.0,1.731,0.0,0.0,16,116,0.0,0.44,0.0,0.0,1.78,0.0,0
0.0,0.0,0.0,1.0,9.09,0.0,1,5,0.0,0.0,0.0,0.0,4.54,0.0,0
0.0,0.0,0.0,1.047,4.34,0.0,2,22,0.0,0.0,0.0,0.0,6.95,0.86,0
0.0,0.0,0.0,1.287,0.25,0.0,4,85,0.0,0.25,0.0,0.0,0.51,0.0,0
0.0,0.0,0.0,1.75,0.0,0.0,3,21,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,3.12,3.12,0
0.0,0.0,0.0,1.083,0.0,0.0,2,13,0.0,0.0,0.0,0.0,3.22,1.61,0
0.0,0.0,0.0,3.968,3.31,0.0,34,127,2.64,0.66,0.0,0.0,4.63,1.32,0
0.099,0.0,0.0,2.325,0.0,0.0,30,93,3.1,0.0,0.0,0.0,2.32,3.1,0
0.0,0.0,0.0,3.983,0.0,0.0,28,239,0.0,0.0,0.0,0.0,0.0,0.5,0
0.0,0.0,0.0,3.125,0.0,0.0,17,25,16.66,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,4.037,0.0,0.0,28,214,0.0,0.0,0.0,0.0,0.0,0.54,0
0.0,0.0,0.0,1.666,0.0,0.0,3,5,0.0,0.0,0.0,0.0,0.0,16.66,0
0.0,0.0,0.0,2.147,0.0,0.0,11,131,0.68,0.0,0.0,0.0,0.34,0.0,0
0.0,0.0,0.0,2.333,0.0,0.0,8,119,0.72,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.848,0.0,0.0,10,61,1.56,1.04,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.909,4.0,0.0,6,21,0.0,0.0,1.6,0.0,5.6,0.0,0
0.0,0.0,0.0,2.307,5.47,0.0,8,30,0.0,0.0,0.0,0.0,1.36,1.36,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.396,0.0,0.0,2.533,0.0,0.0,10,38,5.4,0.0,0.0,0.0,0.0,0.0,0
